mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,122468037,-0.11,-0.14,0.03,3674041
2019-04-02 06:00:00,122468037,-0.18,-0.18,0.0,0
2019-07-02 12:00:00,122468037,-0.28,-0.21,-0.07,-8572763
2019-10-01 18:00:00,122468037,-0.4,-0.24,-0.16,-19594886
2020-01-01 00:00:00,122468037,-0.48,-0.24,-0.24,-29392329
2020-04-01 12:00:00,122468037,-0.39,-0.2,-0.19,-23268927
2020-07-02 00:00:00,122468037,-0.26,-0.15,-0.11,-13471484
2020-10-01 12:00:00,122468037,-0.19,-0.13,-0.06,-7348082
2021-01-01 00:00:00,122468037,-0.17,-0.13,-0.04,-4898722
2021-04-02 06:00:00,122468037,-0.15,-0.13,-0.02,-2449361
2021-07-02 12:00:00,122468037,-0.14,-0.13,-0.01,-1224680
