mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,555166988.378504,-0.13,0.02,-0.15,-83275048.0
2019-04-02 06:00:00,555166988.378504,-0.09,0.0,-0.09,-49965029.0
2019-07-02 12:00:00,555166988.378504,-0.05,-0.02,-0.03,-16655010.0
2019-10-01 18:00:00,555166988.378504,-0.07,-0.02,-0.05,-27758349.0
2020-01-01 00:00:00,555166988.378504,-0.11,-0.02,-0.09,-49965029.0
2020-04-01 12:00:00,555166988.378504,-0.06,-0.01,-0.05,-27758349.0
2020-07-02 00:00:00,555166988.378504,-0.03,-0.0,-0.03,-16655010.0
2020-10-01 12:00:00,555166988.378504,-0.06,0.01,-0.07,-38861689.0
2021-01-01 00:00:00,555166988.378504,-0.09,-0.01,-0.08,-44413359.0
2021-04-02 06:00:00,555166988.378504,-0.08,-0.02,-0.06,-33310019.0
2021-07-02 12:00:00,555166988.378504,-0.08,-0.02,-0.06,-33310019.0
