mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,381996309.6564606,0.72,-0.08,0.8,305597048.0
2019-04-02 06:00:00,381996309.6564606,0.76,-0.1,0.86,328516826.0
2019-07-02 12:00:00,381996309.6564606,0.7,-0.11,0.81,309417011.0
2019-10-01 18:00:00,381996309.6564606,0.58,-0.1,0.68,259757491.0
2020-01-01 00:00:00,381996309.6564606,0.43,-0.07,0.5,190998155.0
2020-04-01 12:00:00,381996309.6564606,0.31,-0.03,0.34,129878745.0
2020-07-02 00:00:00,381996309.6564606,0.22,-0.02,0.24,91679114.0
2020-10-01 12:00:00,381996309.6564606,0.14,-0.03,0.17,64939373.0
2021-01-01 00:00:00,381996309.6564606,0.09,-0.03,0.12,45839557.0
2021-04-02 06:00:00,381996309.6564606,0.07,-0.03,0.1,38199631.0
2021-07-02 12:00:00,381996309.6564606,0.06,-0.03,0.09,34379668.0
