mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,339697904.86485046,0.23,0.04,0.19,64542602.0
2019-04-02 06:00:00,339697904.86485046,-0.06,0.03,-0.09,-30572811.0
2019-07-02 12:00:00,339697904.86485046,-0.12,-0.01,-0.11,-37366770.0
2019-10-01 18:00:00,339697904.86485046,0.1,0.03,0.07,23778853.0
2020-01-01 00:00:00,339697904.86485046,0.27,0.06,0.21,71336560.0
2020-04-01 12:00:00,339697904.86485046,0.17,0.06,0.11,37366770.0
2020-07-02 00:00:00,339697904.86485046,-0.06,0.06,-0.12,-40763749.0
2020-10-01 12:00:00,339697904.86485046,-0.12,0.04,-0.16,-54351665.0
2021-01-01 00:00:00,339697904.86485046,-0.08,-0.02,-0.06,-20381874.0
2021-04-02 06:00:00,339697904.86485046,-0.05,-0.04,-0.01,-3396979.0
2021-07-02 12:00:00,339697904.86485046,-0.05,-0.04,-0.01,-3396979.0
