mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,10000000,0.13,0.13,0.0,0
2019-04-02 06:00:00,10000000,0.07,0.06,0.01,100000
2019-07-02 12:00:00,10000000,0.07,0.04,0.03,300000
2019-10-01 18:00:00,10000000,0.26,0.18,0.08,800000
2020-01-01 00:00:00,10000000,0.4,0.28,0.12,1200000
2020-04-01 12:00:00,10000000,0.38,0.27,0.11,1100000
2020-07-02 00:00:00,10000000,0.23,0.17,0.06,600000
2020-10-01 12:00:00,10000000,0.03,0.02,0.01,100000
2021-01-01 00:00:00,10000000,-0.03,-0.05,0.02,200000
2021-04-02 06:00:00,10000000,-0.03,-0.04,0.01,100000
2021-07-02 12:00:00,10000000,-0.05,-0.05,0.0,0
