mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,156375393,0.05,0.06,-0.01,-1563754
2019-04-02 06:00:00,156375393,0.06,0.07,-0.01,-1563754
2019-07-02 12:00:00,156375393,-0.07,0.05,-0.12,-18765047
2019-10-01 18:00:00,156375393,-0.51,-0.04,-0.47,-73496435
2020-01-01 00:00:00,156375393,-0.98,-0.17,-0.81,-126664068
2020-04-01 12:00:00,156375393,-0.87,-0.22,-0.65,-101644006
2020-07-02 00:00:00,156375393,-0.44,-0.19,-0.25,-39093848
2020-10-01 12:00:00,156375393,-0.13,-0.11,-0.02,-3127508
2021-01-01 00:00:00,156375393,-0.05,-0.07,0.02,3127508
2021-04-02 06:00:00,156375393,-0.06,-0.07,0.01,1563754
2021-07-02 12:00:00,156375393,-0.06,-0.06,0.0,0
