mid_pt_datetime,stationary_outline_area (m^2),stationary_outline_dh (m),stationary_outline_region_dh (m),stationary_outline_dh_corr (m),stationary_outline_dV_corr (m^3)
2019-01-01 00:00:00,400000000,-0.04,0.07,-0.11,-44000000
2019-04-02 06:00:00,400000000,-0.09,0.01,-0.1,-40000000
2019-07-02 12:00:00,400000000,-0.09,-0.05,-0.04,-16000000
2019-10-01 18:00:00,400000000,-0.07,-0.07,0.0,0
2020-01-01 00:00:00,400000000,-0.05,-0.07,0.02,8000000
2020-04-01 12:00:00,400000000,-0.01,-0.04,0.03,12000000
2020-07-02 00:00:00,400000000,0.01,-0.02,0.03,12000000
2020-10-01 12:00:00,400000000,0.0,-0.01,0.01,4000000
2021-01-01 00:00:00,400000000,-0.01,-0.02,0.01,4000000
2021-04-02 06:00:00,400000000,-0.02,-0.02,0.0,0
2021-07-02 12:00:00,400000000,-0.01,-0.02,0.01,4000000
