midcyc_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2010-08-17 06:45:00,0.0,0.0,0.005317177130638839,0.0,0.0
2010-11-16 11:15:00,0.0,0.0,0.0012943451588327548,0.0,0.0
2011-02-15 15:45:00,0.0,0.0,0.02661824308309768,0.0,0.0
2011-05-17 23:15:00,0.0,0.0,0.0766948910100762,0.0,0.0
2011-08-17 06:45:00,0.0,0.0,0.13768705121638725,0.0,0.0
2011-11-16 11:15:00,0.0,0.0,0.14909048978934436,0.0,0.0
2012-02-15 15:45:00,0.0,0.0,0.13471327021113666,0.0,0.0
2012-05-16 23:15:00,0.0,0.0,0.12262904960989474,0.0,0.0
2012-08-16 06:45:00,0.0,0.0,0.07988221056436373,0.0,0.0
2012-11-15 23:15:00,0.0,0.0,0.03229802518790592,0.0,0.0
2013-02-15 15:45:00,0.0,0.0,-0.0018271133125544736,0.0,0.0
2013-05-17 23:15:00,0.0,0.0,0.04120847416487727,0.0,0.0
2013-08-17 06:45:00,0.0,0.0,0.05059317059584778,0.0,0.0
2013-11-16 11:15:00,0.0,0.0,0.061630070078440014,0.0,0.0
2014-02-15 15:45:00,0.0,0.0,0.06717497448843623,0.0,0.0
2014-05-17 23:15:00,0.0,0.0,0.05812390818043589,0.0,0.0
2014-08-17 06:45:00,0.0,0.0,0.042864647388196175,0.0,0.0
2014-11-16 11:15:00,0.0,0.0,-0.01586438458003414,0.0,0.0
2015-02-15 15:45:00,0.0,0.0,-0.07530462134115012,0.0,0.0
2015-05-17 23:15:00,0.0,0.0,-0.04316943457438427,0.0,0.0
2015-08-17 06:45:00,0.0,0.0,0.004080547083530561,0.0,0.0
2015-11-16 11:15:00,0.0,0.0,0.030598113922051695,0.0,0.0
2016-02-15 15:45:00,0.0,0.0,0.017180239969029287,0.0,0.0
2016-05-16 23:15:00,0.0,0.0,-0.0027993141989544057,0.0,0.0
2016-08-16 06:45:00,0.0,0.0,-0.004404997622110329,0.0,0.0
2016-11-15 23:15:00,0.0,0.0,0.039215785840001516,0.0,0.0
2017-02-15 15:45:00,0.0,0.0,0.05116084493845818,0.0,0.0
2017-05-17 23:15:00,0.0,0.0,0.09178450832054175,0.0,0.0
2017-08-17 06:45:00,0.0,0.0,0.07308153631271885,0.0,0.0
2017-11-16 11:15:00,0.0,0.0,0.03601270759248898,0.0,0.0
2018-02-15 15:45:00,0.0,0.0,-0.0032212375239648594,0.0,0.0
2018-05-17 23:15:00,0.0,0.0,-0.01495397734263193,0.0,0.0
2018-08-17 06:45:00,0.0,0.0,0.005804965729225842,0.0,0.0
2018-11-16 11:15:00,0.0,0.0,0.02311034906159648,0.0,0.0
2019-02-15 21:45:00,0.0,0.0,-0.3217887878417969,0.0,0.0
2019-05-18 05:15:00,0.0,0.0,0.08457565307617188,0.0,0.0
2019-08-17 12:45:00,0.0,0.0,-0.000835418701171875,0.0,0.0
2019-11-16 20:15:00,0.0,0.0,-0.06740570068359375,0.0,0.0
2020-02-16 03:45:00,0.0,0.0,-0.017147064208984375,0.0,0.0
2020-05-17 11:15:00,6221700.6311253905,0.3272857666015625,0.12226486206054688,0.20502090454101562,1275578.6911767353
2020-08-16 18:45:00,0.0,0.0,0.0076904296875,0.0,0.0
2020-11-16 02:15:00,5629950.47012949,0.354461669921875,0.13014984130859375,0.22431182861328125,1262864.4849569483
2021-02-15 09:45:00,0.0,0.0,-0.04540252685546875,0.0,0.0
2021-05-17 17:15:00,0.0,0.0,0.00241851806640625,0.0,0.0
2021-08-17 00:45:00,0.0,0.0,0.24940872192382812,0.0,0.0
2021-11-16 08:15:00,2238270.9961033687,0.312652587890625,0.10061264038085938,0.21203994750976562,474602.8645263891
2022-02-15 15:45:00,0.0,0.0,0.048374176025390625,0.0,0.0
2022-05-17 23:15:00,0.0,0.0,-0.015041351318359375,0.0,0.0
2022-08-17 06:45:00,0.0,0.0,0.001941680908203125,0.0,0.0
2022-11-16 14:15:00,0.0,0.0,0.018886566162109375,0.0,0.0
2023-02-15 21:45:00,0.0,0.0,-0.3050804138183594,0.0,0.0
2023-05-18 05:15:00,1626477.1685323715,0.31610107421875,0.10054779052734375,0.21555328369140625,350592.49452625343
2023-08-17 12:45:00,434635.99697875977,0.3111572265625,0.13853836059570312,0.17261886596679688,75026.37290682166
2023-11-16 20:15:00,0.0,0.0,0.058746337890625,0.0,0.0
2024-02-16 03:45:00,5856983.885857582,-0.2904154360294342,-0.215667724609375,-0.0747477114200592,-437796.1412920195
