mid_pt_datetime,evolving_outlines_area (m^2),evolving_outlines_dh (m),evolving_outlines_region_dh (m),evolving_outlines_dh_corr (m),evolving_outlines_dV_corr (m^3)
2019-04-02 13:30:00,,,-0.02,,
2019-07-02 21:00:00,,,0.01,,
2019-10-02 04:30:00,,,0.09,,
2020-01-01 12:00:00,,,-0.01,,
2020-04-01 19:30:00,,,-0.08,,
2020-07-02 03:00:00,,,0.06,,
2020-10-01 10:30:00,21947572.0,-0.39,-0.14,-0.25,-5486893.0
2020-12-31 18:00:00,3951389.0,-0.28,0.11,-0.39,-1541042.0
2021-04-02 01:30:00,8929656.0,-0.31,-0.09,-0.22,-1964524.0
2021-07-02 09:00:00,2726533.0,-0.26,-0.06,-0.2,-545307.0
2021-10-01 16:30:00,,,-0.01,,
2022-01-01 00:00:00,,,0.12,,
2022-04-02 07:30:00,519780.0,0.25,0.12,0.13,67571.0
2022-07-02 15:00:00,,,0.06,,
2022-10-01 22:30:00,5709344.0,0.27,0.15,0.12,685121.0
2023-01-01 06:00:00,,,-0.2,,
2023-04-02 13:30:00,,,0.04,,
2023-07-02 21:00:00,,,0.03,,
2023-10-02 04:30:00,,,0.0,,
2024-01-01 12:00:00,,,0.05,,
2024-04-01 19:30:00,4956863.0,-0.28,-0.11,-0.17,-842667.0
2024-07-02 03:00:00,,,0.04,,
2024-10-01 10:30:00,,,0.06,,
2024-12-31 18:00:00,,,0.04,,
